LeftPosition,RightPosition,LeftVelocity,RightVelocity,LeftAcceleration,RightAcceleration,Heading
-94.35049394964504,-75.92923141701547,-87.50903842134862,-99.90269980936132,46.36701117410752,-46.3670111741075,311.86329749390495
-95.21675776813657,-76.92815017682459,-86.62638184915338,-99.89187598091095,232.70106718500443,167.29893281499562,312.1975087233213
-96.0748086393361,-77.92775156221205,-85.80508711995186,-99.9601385387463,47.586327663624495,-47.58632766362451,312.5545350143018
-96.92365729526918,-78.92696847606328,-84.88486559330836,-99.92169138512246,48.167042525942804,-48.16704252594279,312.9345678058002
-97.76320592581054,-79.92576299155704,-83.95486305413648,-99.87945154937516,48.75697963388369,-48.75697963388369,313.3378082057755
-98.59448127815975,-80.92544835065878,-83.12753523492081,-99.96853591017519,49.48179560503886,-49.48179560503892,313.76443445662244
-99.4162699582844,-81.92465556767685,-82.17886801246604,-99.92072170180634,50.069096923152074,-50.069096923152074,314.214614170396
-100.22847685865733,-82.92334212232758,-81.22069003729338,-99.86865546507345,50.63905675614919,-50.639056756149174,314.68856773168574
-101.03215807904478,-83.9228892487239,-80.368122038744,-99.95471263963246,51.327515974219104,-51.327515974219104,315.1864362387426
-101.8260913912542,-84.92185187638657,-79.39333122094139,-99.89626276626707,51.83496592732117,-51.83496592732117,315.7083819465049
-102.61086538931482,-85.92102930370237,-78.47739980606245,-99.91774273157948,228.34326529643857,171.65673470356143,316.2545802612081
-103.38624936600434,-86.92017911040293,-77.53839766895129,-99.91498067005523,52.84266201911547,-52.84266201911549,316.8250765637646
-104.15183052731206,-87.91879826745388,-76.55811613077157,-99.8619157050951,226.76204999174936,173.23795000825058,317.42005330303425
-104.908477499006,-88.91803593097944,-75.66469716939397,-99.92376635255602,53.55576942093558,-53.5557694209356,318.0394684554306
-105.6551480085815,-89.91650832387477,-74.66705095755094,-99.84723928953281,53.68255814749347,-53.682558147493424,318.68341061621237
-106.39299673961827,-90.91572655759319,-73.78487310367626,-99.92182337184289,53.85612971777171,-53.85612971777168,319.3517690541355
-107.12107750237533,-91.91435046184984,-72.80807627570549,-99.86239042566423,222.4173180516812,177.58268194831874,320.04453540196624
-107.84023425728805,-92.91343994707502,-71.91567549127218,-99.908948522519,53.61723573695884,-53.617235736958825,320.76146702509635
-108.5503327808263,-93.91268500095318,-71.00985235382468,-99.92450538781581,219.45129688933133,180.54870311066873,321.50246599859787
-109.25111420932471,-94.91154334563262,-70.07814284984129,-99.88583446794492,52.70932542708471,-52.709325427084735,322.2671417042577
-109.94343524288452,-95.91101961355847,-69.23210335598026,-99.9476267925848,52.04450634040451,-52.044506340404496,323.055222761551
-110.62641233126898,-96.90956449798063,-68.29770883844685,-99.85448844221543,51.006391567500415,-51.0063915675004,323.8662292343141
-111.30129199619911,-97.90867162631463,-67.48796649301326,-99.91071283339974,49.89433998184671,-49.8943399818467,324.6996006829331
-111.96829437350755,-98.90829982062348,-66.70023773084293,-99.96281943088584,48.53458004924805,-48.53458004924806,325.5547980767962
-112.62675004204328,-99.90699849919356,-65.8455668535733,-99.86986785700813,46.78271023321474,-46.78271023321476,326.43103974958365
-113.27791943722764,-100.9061676452385,-65.11693951843586,-99.91691460449411,44.90073365697497,-44.90073365697497,327.32753705537016
-113.92213801922478,-101.90575958534312,-64.4218581997141,-99.95919401046201,42.73989945502393,-42.739899455023945,328.2434080049257
-114.55914951682794,-102.9047327981655,-63.701149760317385,-99.8973212822371,195.96453180425172,204.0354681957484,329.17760831056046
-115.18991006225626,-103.90386910934771,-63.076054542832196,-99.91363111822125,37.47522642467593,-37.47522642467592,330.1289570758212
-115.81502180004223,-104.90334405312153,-62.511173778596714,-99.94749437738128,34.46670203294059,-34.466702032940574,331.09629884966404
-116.43498245093356,-105.90310449781941,-61.99606508913321,-99.9760444697881,31.173901008885462,-31.17390100888549,332.0783092041714
